2011-Route Départementale-Sur chaussée-Sans collision-Indemne,224
2011-Route Départementale-Sur chaussée-Sans collision-Tué,148
2011-Route Départementale-Sur piste cyclable-2 véhicules frontales-Blessé hospitalisé,8
2011-Route Départementale-Sur piste cyclable-2 véhicules frontales-Blessé léger,2
2011-Route Départementale-Sur piste cyclable-2 véhicules frontales-Indemne,6
2011-Route Départementale-Sur piste cyclable-2 véhicules par l'arrière-Blessé hospitalisé,6
2011-Route Départementale-Sur piste cyclable-2 véhicules par l'arrière-Indemne,6
2011-Route Départementale-Sur piste cyclable-2 véhicules par le côté-Blessé hospitalisé,30
2011-Route Départementale-Sur piste cyclable-2 véhicules par le côté-Blessé léger,8
2011-Route Départementale-Sur piste cyclable-2 véhicules par le côté-Indemne,36
2011-Route Départementale-Sur piste cyclable-3+ véhicules collisions multiples-Blessé hospitalisé,3
2011-Route Départementale-Sur piste cyclable-3+ véhicules collisions multiples-Blessé léger,3
2011-Route Départementale-Sur piste cyclable-3+ véhicules collisions multiples-Indemne,3
2011-Route Départementale-Sur piste cyclable-3+ véhicules en chaîne-Blessé hospitalisé,3
2011-Route Départementale-Sur piste cyclable-3+ véhicules en chaîne-Indemne,12
2011-Route Départementale-Sur piste cyclable-Autre collision-Blessé hospitalisé,5
2011-Route Départementale-Sur piste cyclable-Autre collision-Blessé léger,2
2011-Route Départementale-Sur piste cyclable-Autre collision-Indemne,5
2011-Route Départementale-Sur piste cyclable-Autre collision-Tué,1
2011-Route Départementale-Sur piste cyclable-Sans collision-Blessé léger,3
2011-Route Départementale-Sur piste cyclable-Sans collision-Indemne,1
2011-Route Départementale-Sur piste cyclable-Sans collision-Tué,1
2011-Route Départementale-Sur trottoir-2 véhicules frontales-Blessé hospitalisé,6
2011-Route Départementale-Sur trottoir-2 véhicules frontales-Blessé léger,4
2011-Route Départementale-Sur trottoir-2 véhicules frontales-Indemne,8
2011-Route Départementale-Sur trottoir-2 véhicules par l'arrière-Blessé léger,2
2011-Route Départementale-Sur trottoir-2 véhicules par l'arrière-Indemne,4
2011-Route Départementale-Sur trottoir-2 véhicules par le côté-Blessé hospitalisé,6
2011-Route Départementale-Sur trottoir-2 véhicules par le côté-Blessé léger,4
2011-Route Départementale-Sur trottoir-2 véhicules par le côté-Indemne,16
2011-Route Départementale-Sur trottoir-3+ véhicules en chaîne-Blessé léger,3
2011-Route Départementale-Sur trottoir-3+ véhicules en chaîne-Indemne,6
2011-Route Départementale-Sur trottoir-Autre collision-Blessé hospitalisé,149
2011-Route Départementale-Sur trottoir-Autre collision-Blessé léger,45
2011-Route Départementale-Sur trottoir-Autre collision-Indemne,48
2011-Route Départementale-Sur trottoir-Autre collision-Tué,25
2011-Route Départementale-Sur trottoir-Sans collision-Blessé hospitalisé,22
2011-Route Départementale-Sur trottoir-Sans collision-Blessé léger,8
2011-Route Départementale-Sur trottoir-Sans collision-Indemne,8
2011-Route Départementale-Sur trottoir-Sans collision-Tué,3
2011-Route Nationale-Inconnu-2 véhicules frontales-Blessé hospitalisé,2
2011-Route Nationale-Inconnu-2 véhicules frontales-Blessé léger,4
2011-Route Nationale-Inconnu-2 véhicules frontales-Indemne,2
2011-Route Nationale-Inconnu-2 véhicules frontales-Tué,2
2011-Route Nationale-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,6
2011-Route Nationale-Inconnu-2 véhicules par l'arrière-Blessé léger,8
2011-Route Nationale-Inconnu-2 véhicules par l'arrière-Indemne,14
2011-Route Nationale-Inconnu-2 véhicules par le côté-Blessé hospitalisé,8
2011-Route Nationale-Inconnu-2 véhicules par le côté-Blessé léger,10
2011-Route Nationale-Inconnu-2 véhicules par le côté-Indemne,22
2011-Route Nationale-Inconnu-2 véhicules par le côté-Tué,4
2011-Route Nationale-Inconnu-3+ véhicules collisions multiples-Blessé léger,15
2011-Route Nationale-Inconnu-3+ véhicules collisions multiples-Indemne,9
2011-Route Nationale-Inconnu-3+ véhicules en chaîne-Blessé hospitalisé,6
2011-Route Nationale-Inconnu-3+ véhicules en chaîne-Blessé léger,3
2011-Route Nationale-Inconnu-3+ véhicules en chaîne-Indemne,12
2011-Route Nationale-Inconnu-Autre collision-Blessé hospitalisé,9
2011-Route Nationale-Inconnu-Autre collision-Blessé léger,7
2011-Route Nationale-Inconnu-Autre collision-Indemne,2
2011-Route Nationale-Inconnu-Autre collision-Tué,1
2011-Route Nationale-Inconnu-Sans collision-Blessé hospitalisé,2
2011-Route Nationale-Inconnu-Sans collision-Blessé léger,5
2011-Route Nationale-Inconnu-Sans collision-Indemne,2
2011-Route Nationale-Inconnu-Sans collision-Tué,2
2011-Route Nationale-Sur accotement-2 véhicules frontales-Blessé léger,2
2011-Route Nationale-Sur accotement-2 véhicules frontales-Indemne,10
2011-Route Nationale-Sur accotement-2 véhicules par l'arrière-Blessé hospitalisé,4
2011-Route Nationale-Sur accotement-2 véhicules par le côté-Blessé hospitalisé,6
2011-Route Nationale-Sur accotement-2 véhicules par le côté-Blessé léger,8
2011-Route Nationale-Sur accotement-2 véhicules par le côté-Indemne,14
2011-Route Nationale-Sur accotement-2 véhicules par le côté-Tué,4
2011-Route Nationale-Sur accotement-3+ véhicules collisions multiples-Blessé hospitalisé,3
2011-Route Nationale-Sur accotement-3+ véhicules collisions multiples-Blessé léger,5
2011-Route Nationale-Sur accotement-3+ véhicules collisions multiples-Indemne,29
2011-Route Nationale-Sur accotement-Autre collision-Blessé hospitalisé,73
2011-Route Nationale-Sur accotement-Autre collision-Blessé léger,26
2011-Route Nationale-Sur accotement-Autre collision-Indemne,21
2011-Route Nationale-Sur accotement-Autre collision-Tué,21
2011-Route Nationale-Sur accotement-Sans collision-Blessé hospitalisé,47
2011-Route Nationale-Sur accotement-Sans collision-Blessé léger,30
2011-Route Nationale-Sur accotement-Sans collision-Indemne,31
2011-Route Nationale-Sur accotement-Sans collision-Tué,14
2011-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules frontales-Blessé hospitalisé,6
2011-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules frontales-Indemne,6
2011-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé hospitalisé,14
2011-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé léger,16
2011-Route Nationale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Indemne,24
2011-Route Nationale-Sur bande d’arrêt d’urgence-Autre collision-Blessé hospitalisé,6
2011-Route Nationale-Sur bande d’arrêt d’urgence-Autre collision-Blessé léger,1
2011-Route Nationale-Sur bande d’arrêt d’urgence-Autre collision-Indemne,1
2011-Route Nationale-Sur bande d’arrêt d’urgence-Autre collision-Tué,1
2011-Route Nationale-Sur bande d’arrêt d’urgence-Sans collision-Blessé hospitalisé,6
2011-Route Nationale-Sur bande d’arrêt d’urgence-Sans collision-Blessé léger,1
2011-Route Nationale-Sur bande d’arrêt d’urgence-Sans collision-Tué,1
2011-Route Nationale-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,502
2011-Route Nationale-Sur chaussée-2 véhicules frontales-Blessé léger,242
2011-Route Nationale-Sur chaussée-2 véhicules frontales-Indemne,478
2011-Route Nationale-Sur chaussée-2 véhicules frontales-Tué,166
2011-Route Nationale-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,174
2011-Route Nationale-Sur chaussée-2 véhicules par l'arrière-Blessé léger,226
2011-Route Nationale-Sur chaussée-2 véhicules par l'arrière-Indemne,316
2011-Route Nationale-Sur chaussée-2 véhicules par l'arrière-Tué,26
2011-Route Nationale-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,334
2011-Route Nationale-Sur chaussée-2 véhicules par le côté-Blessé léger,340
2011-Route Nationale-Sur chaussée-2 véhicules par le côté-Indemne,478
2011-Route Nationale-Sur chaussée-2 véhicules par le côté-Tué,68
2011-Route Nationale-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,409
2011-Route Nationale-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,481
2011-Route Nationale-Sur chaussée-3+ véhicules collisions multiples-Indemne,866
2011-Route Nationale-Sur chaussée-3+ véhicules collisions multiples-Tué,100
2011-Route Nationale-Sur chaussée-3+ véhicules en chaîne-Blessé hospitalisé,151
2011-Route Nationale-Sur chaussée-3+ véhicules en chaîne-Blessé léger,330
2011-Route Nationale-Sur chaussée-3+ véhicules en chaîne-Indemne,415
2011-Route Nationale-Sur chaussée-3+ véhicules en chaîne-Tué,29
2011-Route Nationale-Sur chaussée-Autre collision-Blessé hospitalisé,184
2011-Route Nationale-Sur chaussée-Autre collision-Blessé léger,125
2011-Route Nationale-Sur chaussée-Autre collision-Indemne,213
2011-Route Nationale-Sur chaussée-Autre collision-Tué,36
2011-Route Nationale-Sur chaussée-Sans collision-Blessé hospitalisé,63
2011-Route Nationale-Sur chaussée-Sans collision-Blessé léger,55
2011-Route Nationale-Sur chaussée-Sans collision-Indemne,47
2011-Route Nationale-Sur chaussée-Sans collision-Tué,5
2011-Route Nationale-Sur piste cyclable-2 véhicules frontales-Blessé hospitalisé,6
2011-Route Nationale-Sur piste cyclable-2 véhicules frontales-Indemne,2
2011-Route Nationale-Sur trottoir-Autre collision-Blessé hospitalisé,7
2011-Route Nationale-Sur trottoir-Autre collision-Blessé léger,5
2011-Route Nationale-Sur trottoir-Autre collision-Tué,2
2011-Voie Communale-Inconnu-2 véhicules frontales-Blessé hospitalisé,72
2011-Voie Communale-Inconnu-2 véhicules frontales-Blessé léger,40
2011-Voie Communale-Inconnu-2 véhicules frontales-Indemne,84
2011-Voie Communale-Inconnu-2 véhicules frontales-Tué,2
2011-Voie Communale-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,24
2011-Voie Communale-Inconnu-2 véhicules par l'arrière-Blessé léger,98
2011-Voie Communale-Inconnu-2 véhicules par l'arrière-Indemne,114
2011-Voie Communale-Inconnu-2 véhicules par le côté-Blessé hospitalisé,110
2011-Voie Communale-Inconnu-2 véhicules par le côté-Blessé léger,208
2011-Voie Communale-Inconnu-2 véhicules par le côté-Indemne,252
2011-Voie Communale-Inconnu-2 véhicules par le côté-Tué,4
2011-Voie Communale-Inconnu-3+ véhicules collisions multiples-Blessé hospitalisé,3
2011-Voie Communale-Inconnu-3+ véhicules collisions multiples-Blessé léger,24
2011-Voie Communale-Inconnu-3+ véhicules collisions multiples-Indemne,42
2011-Voie Communale-Inconnu-3+ véhicules en chaîne-Blessé hospitalisé,3
2011-Voie Communale-Inconnu-3+ véhicules en chaîne-Blessé léger,15
2011-Voie Communale-Inconnu-3+ véhicules en chaîne-Indemne,27
2011-Voie Communale-Inconnu-Autre collision-Blessé hospitalisé,105
2011-Voie Communale-Inconnu-Autre collision-Blessé léger,141
2011-Voie Communale-Inconnu-Autre collision-Indemne,164
2011-Voie Communale-Inconnu-Autre collision-Tué,14
2011-Voie Communale-Inconnu-Sans collision-Blessé hospitalisé,27
2011-Voie Communale-Inconnu-Sans collision-Blessé léger,32
2011-Voie Communale-Inconnu-Sans collision-Indemne,26
2011-Voie Communale-Inconnu-Sans collision-Tué,7
2011-Voie Communale-Sur accotement-2 véhicules frontales-Blessé hospitalisé,16
2011-Voie Communale-Sur accotement-2 véhicules frontales-Blessé léger,4
2011-Voie Communale-Sur accotement-2 véhicules frontales-Indemne,16
2011-Voie Communale-Sur accotement-2 véhicules par l'arrière-Blessé léger,14
2011-Voie Communale-Sur accotement-2 véhicules par l'arrière-Indemne,8
2011-Voie Communale-Sur accotement-2 véhicules par l'arrière-Tué,2
2011-Voie Communale-Sur accotement-2 véhicules par le côté-Blessé hospitalisé,6
2011-Voie Communale-Sur accotement-2 véhicules par le côté-Blessé léger,6
2011-Voie Communale-Sur accotement-2 véhicules par le côté-Indemne,12
2011-Voie Communale-Sur accotement-3+ véhicules collisions multiples-Blessé léger,3
2011-Voie Communale-Sur accotement-3+ véhicules collisions multiples-Indemne,9
2011-Voie Communale-Sur accotement-Autre collision-Blessé hospitalisé,183
2011-Voie Communale-Sur accotement-Autre collision-Blessé léger,93
2011-Voie Communale-Sur accotement-Autre collision-Indemne,73
2011-Voie Communale-Sur accotement-Autre collision-Tué,65
2011-Voie Communale-Sur accotement-Sans collision-Blessé hospitalisé,81
2011-Voie Communale-Sur accotement-Sans collision-Blessé léger,64
2011-Voie Communale-Sur accotement-Sans collision-Indemne,38
2011-Voie Communale-Sur accotement-Sans collision-Tué,17
2011-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé hospitalisé,2
2011-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé léger,18
2011-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé léger,6
2011-Voie Communale-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Indemne,2
2011-Voie Communale-Sur bande d’arrêt d’urgence-Autre collision-Blessé hospitalisé,2
2011-Voie Communale-Sur bande d’arrêt d’urgence-Autre collision-Indemne,1
2011-Voie Communale-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,1018
2011-Voie Communale-Sur chaussée-2 véhicules frontales-Blessé léger,1044
2011-Voie Communale-Sur chaussée-2 véhicules frontales-Indemne,1506
2011-Voie Communale-Sur chaussée-2 véhicules frontales-Tué,62
2011-Voie Communale-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,388
2011-Voie Communale-Sur chaussée-2 véhicules par l'arrière-Blessé léger,1712
2011-Voie Communale-Sur chaussée-2 véhicules par l'arrière-Indemne,1730
2011-Voie Communale-Sur chaussée-2 véhicules par l'arrière-Tué,12
2011-Voie Communale-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,1796
2011-Voie Communale-Sur chaussée-2 véhicules par le côté-Blessé léger,4092
2011-Voie Communale-Sur chaussée-2 véhicules par le côté-Indemne,5032
2011-Voie Communale-Sur chaussée-2 véhicules par le côté-Tué,44
2011-Voie Communale-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,246
2011-Voie Communale-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,668
2011-Voie Communale-Sur chaussée-3+ véhicules collisions multiples-Indemne,917
2011-Voie Communale-Sur chaussée-3+ véhicules collisions multiples-Tué,15
2011-Voie Communale-Sur chaussée-3+ véhicules en chaîne-Blessé hospitalisé,99
2011-Voie Communale-Sur chaussée-3+ véhicules en chaîne-Blessé léger,733
2011-Voie Communale-Sur chaussée-3+ véhicules en chaîne-Indemne,1146
2011-Voie Communale-Sur chaussée-3+ véhicules en chaîne-Tué,3
2011-Voie Communale-Sur chaussée-Autre collision-Blessé hospitalisé,1245
2011-Voie Communale-Sur chaussée-Autre collision-Blessé léger,2243
2011-Voie Communale-Sur chaussée-Autre collision-Indemne,2507
2011-Voie Communale-Sur chaussée-Autre collision-Tué,127
2011-Voie Communale-Sur chaussée-Sans collision-Blessé hospitalisé,338
2011-Voie Communale-Sur chaussée-Sans collision-Blessé léger,399
2011-Voie Communale-Sur chaussée-Sans collision-Indemne,291
2011-Voie Communale-Sur chaussée-Sans collision-Tué,26
2011-Voie Communale-Sur piste cyclable-2 véhicules frontales-Blessé hospitalisé,10
2011-Voie Communale-Sur piste cyclable-2 véhicules frontales-Blessé léger,8
2011-Voie Communale-Sur piste cyclable-2 véhicules frontales-Indemne,10
2011-Voie Communale-Sur piste cyclable-2 véhicules par le côté-Blessé hospitalisé,12
2011-Voie Communale-Sur piste cyclable-2 véhicules par le côté-Blessé léger,22
2011-Voie Communale-Sur piste cyclable-2 véhicules par le côté-Indemne,32
2011-Voie Communale-Sur piste cyclable-Autre collision-Blessé hospitalisé,5
2011-Voie Communale-Sur piste cyclable-Autre collision-Blessé léger,8
2011-Voie Communale-Sur piste cyclable-Autre collision-Indemne,12
2011-Voie Communale-Sur piste cyclable-Autre collision-Tué,1
2011-Voie Communale-Sur piste cyclable-Sans collision-Blessé hospitalisé,1
2011-Voie Communale-Sur piste cyclable-Sans collision-Blessé léger,3
2011-Voie Communale-Sur piste cyclable-Sans collision-Indemne,1
2011-Voie Communale-Sur trottoir-2 véhicules frontales-Blessé hospitalisé,2
2011-Voie Communale-Sur trottoir-2 véhicules frontales-Indemne,2
2011-Voie Communale-Sur trottoir-2 véhicules par l'arrière-Blessé hospitalisé,4
2011-Voie Communale-Sur trottoir-2 véhicules par l'arrière-Blessé léger,2
2011-Voie Communale-Sur trottoir-2 véhicules par l'arrière-Indemne,8
2011-Voie Communale-Sur trottoir-2 véhicules par le côté-Blessé hospitalisé,4
2011-Voie Communale-Sur trottoir-2 véhicules par le côté-Blessé léger,14
2011-Voie Communale-Sur trottoir-2 véhicules par le côté-Indemne,24
2011-Voie Communale-Sur trottoir-Autre collision-Blessé hospitalisé,74
2011-Voie Communale-Sur trottoir-Autre collision-Blessé léger,92
2011-Voie Communale-Sur trottoir-Autre collision-Indemne,56
2011-Voie Communale-Sur trottoir-Autre collision-Tué,13
2011-Voie Communale-Sur trottoir-Sans collision-Blessé hospitalisé,18
2011-Voie Communale-Sur trottoir-Sans collision-Blessé léger,14
2011-Voie Communale-Sur trottoir-Sans collision-Indemne,7
2011-Voie Communale-Sur trottoir-Sans collision-Tué,6
2012-Autoroute-Inconnu-2 véhicules frontales-Blessé hospitalisé,6
2012-Autoroute-Inconnu-2 véhicules frontales-Indemne,6
2012-Autoroute-Inconnu-2 véhicules par l'arrière-Blessé hospitalisé,12
2012-Autoroute-Inconnu-2 véhicules par l'arrière-Blessé léger,8
2012-Autoroute-Inconnu-2 véhicules par l'arrière-Indemne,4
2012-Autoroute-Inconnu-2 véhicules par le côté-Blessé hospitalisé,12
2012-Autoroute-Inconnu-2 véhicules par le côté-Blessé léger,8
2012-Autoroute-Inconnu-2 véhicules par le côté-Indemne,12
2012-Autoroute-Inconnu-3+ véhicules collisions multiples-Blessé hospitalisé,8
2012-Autoroute-Inconnu-3+ véhicules collisions multiples-Blessé léger,14
2012-Autoroute-Inconnu-3+ véhicules collisions multiples-Indemne,38
2012-Autoroute-Inconnu-3+ véhicules collisions multiples-Tué,3
2012-Autoroute-Inconnu-3+ véhicules en chaîne-Blessé hospitalisé,27
2012-Autoroute-Inconnu-3+ véhicules en chaîne-Blessé léger,6
2012-Autoroute-Inconnu-3+ véhicules en chaîne-Indemne,30
2012-Autoroute-Inconnu-Autre collision-Blessé hospitalisé,15
2012-Autoroute-Inconnu-Autre collision-Blessé léger,5
2012-Autoroute-Inconnu-Autre collision-Indemne,10
2012-Autoroute-Inconnu-Autre collision-Tué,2
2012-Autoroute-Inconnu-Sans collision-Blessé hospitalisé,5
2012-Autoroute-Inconnu-Sans collision-Blessé léger,2
2012-Autoroute-Inconnu-Sans collision-Indemne,5
2012-Autoroute-Inconnu-Sans collision-Tué,3
2012-Autoroute-Sur accotement-2 véhicules frontales-Blessé hospitalisé,4
2012-Autoroute-Sur accotement-2 véhicules frontales-Indemne,8
2012-Autoroute-Sur accotement-2 véhicules par l'arrière-Blessé hospitalisé,8
2012-Autoroute-Sur accotement-2 véhicules par l'arrière-Blessé léger,6
2012-Autoroute-Sur accotement-2 véhicules par l'arrière-Indemne,6
2012-Autoroute-Sur accotement-2 véhicules par l'arrière-Tué,2
2012-Autoroute-Sur accotement-2 véhicules par le côté-Blessé hospitalisé,4
2012-Autoroute-Sur accotement-2 véhicules par le côté-Blessé léger,6
2012-Autoroute-Sur accotement-2 véhicules par le côté-Indemne,6
2012-Autoroute-Sur accotement-Autre collision-Blessé hospitalisé,115
2012-Autoroute-Sur accotement-Autre collision-Blessé léger,48
2012-Autoroute-Sur accotement-Autre collision-Indemne,85
2012-Autoroute-Sur accotement-Autre collision-Tué,24
2012-Autoroute-Sur accotement-Sans collision-Blessé hospitalisé,95
2012-Autoroute-Sur accotement-Sans collision-Blessé léger,42
2012-Autoroute-Sur accotement-Sans collision-Indemne,79
2012-Autoroute-Sur accotement-Sans collision-Tué,6
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules frontales-Blessé hospitalisé,8
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules frontales-Blessé léger,6
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules frontales-Indemne,8
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules frontales-Tué,4
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé hospitalisé,28
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Blessé léger,22
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Indemne,48
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par l'arrière-Tué,6
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé hospitalisé,6
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Blessé léger,4
2012-Autoroute-Sur bande d’arrêt d’urgence-2 véhicules par le côté-Indemne,8
2012-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules collisions multiples-Blessé hospitalisé,40
2012-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules collisions multiples-Blessé léger,3
2012-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules collisions multiples-Indemne,453
2012-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Blessé hospitalisé,5
2012-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Blessé léger,13
2012-Autoroute-Sur bande d’arrêt d’urgence-3+ véhicules en chaîne-Indemne,31
2012-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Blessé hospitalisé,48
2012-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Blessé léger,31
2012-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Indemne,43
2012-Autoroute-Sur bande d’arrêt d’urgence-Autre collision-Tué,7
2012-Autoroute-Sur bande d’arrêt d’urgence-Sans collision-Blessé hospitalisé,13
2012-Autoroute-Sur bande d’arrêt d’urgence-Sans collision-Blessé léger,17
2012-Autoroute-Sur bande d’arrêt d’urgence-Sans collision-Indemne,16
2012-Autoroute-Sur chaussée-2 véhicules frontales-Blessé hospitalisé,124
2012-Autoroute-Sur chaussée-2 véhicules frontales-Blessé léger,78
2012-Autoroute-Sur chaussée-2 véhicules frontales-Indemne,138
2012-Autoroute-Sur chaussée-2 véhicules frontales-Tué,24
2012-Autoroute-Sur chaussée-2 véhicules par l'arrière-Blessé hospitalisé,410
2012-Autoroute-Sur chaussée-2 véhicules par l'arrière-Blessé léger,366
2012-Autoroute-Sur chaussée-2 véhicules par l'arrière-Indemne,734
2012-Autoroute-Sur chaussée-2 véhicules par l'arrière-Tué,68
2012-Autoroute-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,186
2012-Autoroute-Sur chaussée-2 véhicules par le côté-Blessé léger,186
2012-Autoroute-Sur chaussée-2 véhicules par le côté-Indemne,284
2012-Autoroute-Sur chaussée-2 véhicules par le côté-Tué,2
2012-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Blessé hospitalisé,428
2012-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Blessé léger,597
2012-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Indemne,2561
2012-Autoroute-Sur chaussée-3+ véhicules collisions multiples-Tué,94
2012-Autoroute-Sur chaussée-3+ véhicules en chaîne-Blessé hospitalisé,265
2012-Autoroute-Sur chaussée-3+ véhicules en chaîne-Blessé léger,312
2012-Autoroute-Sur chaussée-3+ véhicules en chaîne-Indemne,1738
2012-Autoroute-Sur chaussée-3+ véhicules en chaîne-Tué,33
2012-Autoroute-Sur chaussée-Autre collision-Blessé hospitalisé,185
2012-Autoroute-Sur chaussée-Autre collision-Blessé léger,150
2012-Autoroute-Sur chaussée-Autre collision-Indemne,172
2012-Autoroute-Sur chaussée-Autre collision-Tué,27
2012-Autoroute-Sur chaussée-Sans collision-Blessé hospitalisé,78
2012-Autoroute-Sur chaussée-Sans collision-Blessé léger,49
2012-Autoroute-Sur chaussée-Sans collision-Indemne,29
2012-Autoroute-Sur chaussée-Sans collision-Tué,6
2012-Hors réseau public-Inconnu-2 véhicules par le côté-Blessé hospitalisé,2
2012-Hors réseau public-Inconnu-2 véhicules par le côté-Indemne,4
2012-Hors réseau public-Inconnu-Autre collision-Blessé hospitalisé,2
2012-Hors réseau public-Inconnu-Autre collision-Blessé léger,7
2012-Hors réseau public-Inconnu-Autre collision-Indemne,7
2012-Hors réseau public-Inconnu-Autre collision-Tué,1
2012-Hors réseau public-Inconnu-Sans collision-Blessé hospitalisé,3
2012-Hors réseau public-Inconnu-Sans collision-Blessé léger,1
2012-Hors réseau public-Inconnu-Sans collision-Indemne,1
2012-Hors réseau public-Sur accotement-Autre collision-Blessé léger,3
2012-Hors réseau public-Sur chaussée-2 véhicules frontales-Blessé léger,2
2012-Hors réseau public-Sur chaussée-2 véhicules frontales-Indemne,4
2012-Hors réseau public-Sur chaussée-2 véhicules par l'arrière-Blessé léger,6
2012-Hors réseau public-Sur chaussée-2 véhicules par l'arrière-Indemne,4
2012-Hors réseau public-Sur chaussée-2 véhicules par le côté-Blessé hospitalisé,8
2012-Hors réseau public-Sur chaussée-2 véhicules par le côté-Blessé léger,10
2012-Hors réseau public-Sur chaussée-2 véhicules par le côté-Indemne,18
2012-Hors réseau public-Sur chaussée-Autre collision-Blessé hospitalisé,8
2012-Hors réseau public-Sur chaussée-Autre collision-Blessé léger,21
2012-Hors réseau public-Sur chaussée-Autre collision-Indemne,25
2012-Hors réseau public-Sur chaussée-Autre collision-Tué,4
2012-Hors réseau public-Sur chaussée-Sans collision-Blessé hospitalisé,2
2012-Hors réseau public-Sur chaussée-Sans collision-Blessé léger,5
2012-Hors réseau public-Sur chaussée-Sans collision-Indemne,4
2012-Hors réseau public-Sur piste cyclable-2 véhicules par le côté-Blessé léger,2
2012-Hors réseau public-Sur piste cyclable-2 véhicules par le côté-Indemne,2
2012-Hors réseau public-Sur piste cyclable-Sans collision-Blessé hospitalisé,1
2012-Hors réseau public-Sur trottoir-Autre collision-Blessé hospitalisé,2
2012-Inconnu-Inconnu-2 véhicules frontales-Blessé hospitalisé,4
2012-Inconnu-Inconnu-2 véhicules frontales-Blessé léger,6
2012-Inconnu-Inconnu-2 véhicules frontales-Indemne,12
2012-Inconnu-Inconnu-2 véhicules par l'arrière-Blessé léger,2
2012-Inconnu-Inconnu-2 véhicules par l'arrière-Indemne,2
2012-Inconnu-Inconnu-2 véhicules par le côté-Blessé hospitalisé,12
2012-Inconnu-Inconnu-2 véhicules par le côté-Blessé léger,14
2012-Inconnu-Inconnu-2 véhicules par le côté-Indemne,18
2012-Inconnu-Inconnu-3+ véhicules collisions multiples-Blessé léger,6
2012-Inconnu-Inconnu-3+ véhicules collisions multiples-Indemne,3
2012-Inconnu-Inconnu-3+ véhicules collisions multiples-Tué,6
2012-Inconnu-Inconnu-3+ véhicules en chaîne-Blessé léger,6
2012-Inconnu-Inconnu-3+ véhicules en chaîne-Indemne,3
2012-Inconnu-Inconnu-Autre collision-Blessé hospitalisé,22
2012-Inconnu-Inconnu-Autre collision-Blessé léger,12
2012-Inconnu-Inconnu-Autre collision-Indemne,18
2012-Inconnu-Inconnu-Sans collision-Blessé hospitalisé,8
2012-Inconnu-Inconnu-Sans collision-Blessé léger,8
2012-Inconnu-Inconnu-Sans collision-Indemne,6
2012-Inconnu-Sur accotement-2 véhicules frontales-Blessé hospitalisé,2
2012-Inconnu-Sur accotement-2 véhicules frontales-Indemne,2
2012-Inconnu-Sur accotement-2 véhicules par l'arrière-Blessé hospitalisé,2
2012-Inconnu-Sur accotement-2 véhicules par l'arrière-Indemne,2
2012-Inconnu-Sur accotement-Autre collision-Blessé hospitalisé,7
